,video_id,time_stamp,speech_present
119,-0DdlOuIFUI,58.64,False
120,-0SdAVK79lg,30.0,False
121,-0SdAVK79lg,30.96,False
122,-0SdAVK79lg,31.92,False
123,-0SdAVK79lg,32.88,False
124,-0SdAVK79lg,33.84,False
125,-0SdAVK79lg,34.8,False
126,-0SdAVK79lg,35.76,False
127,-0SdAVK79lg,36.72,False
128,-0SdAVK79lg,37.68,False
129,-0SdAVK79lg,38.64,False
130,-0Vl4HyWRk8,410.0,False
131,-0Vl4HyWRk8,410.96,False
132,-0Vl4HyWRk8,411.92,False
133,-0Vl4HyWRk8,412.88,False
134,-0Vl4HyWRk8,413.84,False
135,-0Vl4HyWRk8,414.8,False
136,-0Vl4HyWRk8,415.76,False
137,-0Vl4HyWRk8,416.72,False
138,-0Vl4HyWRk8,417.68,False
139,-0Vl4HyWRk8,418.64,False
140,-0mjrMposBM,80.0,False
141,-0mjrMposBM,80.96,False
142,-0mjrMposBM,81.92,False
143,-0mjrMposBM,82.88,False
144,-0mjrMposBM,83.84,False
145,-0mjrMposBM,84.8,False
146,-0mjrMposBM,85.76,False
147,-0mjrMposBM,86.72,False
148,-0mjrMposBM,87.68,False
149,-0mjrMposBM,88.64,False
150,-1TLtjPtnms,10.0,False
151,-1TLtjPtnms,10.96,False
152,-1TLtjPtnms,11.92,False
153,-1TLtjPtnms,12.88,False
154,-1TLtjPtnms,13.84,False
155,-1TLtjPtnms,14.8,False
156,-1TLtjPtnms,15.76,False
157,-1TLtjPtnms,16.72,False
158,-1TLtjPtnms,17.68,False
159,-1TLtjPtnms,18.64,False
160,-11LhdJgBb8,30.0,False
161,-11LhdJgBb8,30.96,False
162,-11LhdJgBb8,31.92,False
163,-11LhdJgBb8,32.88,False
164,-11LhdJgBb8,33.84,False
165,-11LhdJgBb8,34.8,False
166,-11LhdJgBb8,35.76,False
167,-11LhdJgBb8,36.72,False
168,-11LhdJgBb8,37.68,False
169,-11LhdJgBb8,38.64,False
170,-1iKLvsRBbE,80.0,False
171,-1iKLvsRBbE,80.96,False
172,-1iKLvsRBbE,81.92,False
173,-1iKLvsRBbE,82.88,False
174,-1iKLvsRBbE,83.84,False
175,-1iKLvsRBbE,84.8,False
176,-1iKLvsRBbE,85.76,False
177,-1iKLvsRBbE,86.72,False
178,-1iKLvsRBbE,87.68,False
179,-1iKLvsRBbE,88.64,False
180,-1LrH01Ei1w,30.0,False
181,-1LrH01Ei1w,30.96,False
182,-1LrH01Ei1w,31.92,False
183,-1LrH01Ei1w,32.88,False
184,-1LrH01Ei1w,33.84,False
185,-1LrH01Ei1w,34.8,False
186,-1LrH01Ei1w,35.76,False
187,-1LrH01Ei1w,36.72,False
188,-1LrH01Ei1w,37.68,False
189,-1LrH01Ei1w,38.64,False
190,-2PDE7hUArE,30.0,False
191,-2PDE7hUArE,30.96,False
192,-2PDE7hUArE,31.92,False
193,-2PDE7hUArE,32.88,False
194,-2PDE7hUArE,33.84,False
195,-2PDE7hUArE,34.8,False
196,-2PDE7hUArE,35.76,False
197,-2PDE7hUArE,36.72,False
198,-2PDE7hUArE,37.68,False
199,-2PDE7hUArE,38.64,False
200,-2hQKCE-oTI,30.0,False
201,-2hQKCE-oTI,30.96,False
202,-2hQKCE-oTI,31.92,False
203,-2hQKCE-oTI,32.88,False
204,-2hQKCE-oTI,33.84,False
205,-2hQKCE-oTI,34.8,False
206,-2hQKCE-oTI,35.76,False
207,-2hQKCE-oTI,36.72,False
208,-2hQKCE-oTI,37.68,False
209,-2hQKCE-oTI,38.64,False
210,-275_wTLm-4,7.0,False
211,-275_wTLm-4,7.96,False
212,-275_wTLm-4,8.92,False
213,-275_wTLm-4,9.88,False
214,-275_wTLm-4,10.84,False
215,-275_wTLm-4,11.8,False
216,-275_wTLm-4,12.76,False
217,-275_wTLm-4,13.72,False
218,-275_wTLm-4,14.68,False
219,-275_wTLm-4,15.64,False
220,-2X03mO3T_U,30.0,False
221,-2X03mO3T_U,30.96,False
222,-2X03mO3T_U,31.92,False
223,-2X03mO3T_U,32.88,False
224,-2X03mO3T_U,33.84,False
225,-2X03mO3T_U,34.8,False
226,-2X03mO3T_U,35.76,False
227,-2X03mO3T_U,36.72,False
228,-2X03mO3T_U,37.68,False
229,-2X03mO3T_U,38.64,False
230,-28U1_qW0sU,30.0,False
231,-28U1_qW0sU,30.96,False
232,-28U1_qW0sU,31.92,False
233,-28U1_qW0sU,32.88,False
234,-28U1_qW0sU,33.84,False
235,-28U1_qW0sU,34.8,False
236,-28U1_qW0sU,35.76,False
237,-28U1_qW0sU,36.72,False
238,-28U1_qW0sU,37.68,False
239,-28U1_qW0sU,38.64,False
240,-24dqQM_rDk,30.0,False
241,-24dqQM_rDk,30.96,False
242,-24dqQM_rDk,31.92,False
243,-24dqQM_rDk,32.88,False
244,-24dqQM_rDk,33.84,False
245,-24dqQM_rDk,34.8,False
246,-24dqQM_rDk,35.76,False
247,-24dqQM_rDk,36.72,False
248,-24dqQM_rDk,37.68,False
249,-24dqQM_rDk,38.64,False
250,-3HYdaJyF4U,30.0,False
251,-3HYdaJyF4U,30.96,False
252,-3HYdaJyF4U,31.92,False
253,-3HYdaJyF4U,32.88,False
254,-3HYdaJyF4U,33.84,False
255,-3HYdaJyF4U,34.8,False
256,-3HYdaJyF4U,35.76,False
257,-3HYdaJyF4U,36.72,False
258,-3HYdaJyF4U,37.68,False
259,-3HYdaJyF4U,38.64,False
260,-3hKkjKmIGE,30.0,False
261,-3hKkjKmIGE,30.96,False
262,-3hKkjKmIGE,31.92,False
263,-3hKkjKmIGE,32.88,False
264,-3hKkjKmIGE,33.84,False
265,-3hKkjKmIGE,34.8,False
266,-3hKkjKmIGE,35.76,False
267,-3hKkjKmIGE,36.72,False
268,-3hKkjKmIGE,37.68,False
269,-3hKkjKmIGE,38.64,False
270,-38Qgsbh7NQ,100.0,False
271,-38Qgsbh7NQ,100.96,False
272,-38Qgsbh7NQ,101.92,False
273,-38Qgsbh7NQ,102.88,False
274,-38Qgsbh7NQ,103.84,False
275,-38Qgsbh7NQ,104.8,False
276,-38Qgsbh7NQ,105.76,False
277,-38Qgsbh7NQ,106.72,False
278,-38Qgsbh7NQ,107.68,False
279,-38Qgsbh7NQ,108.64,False
280,-3pPrlCm6gg,30.0,False
281,-3pPrlCm6gg,30.96,False
282,-3pPrlCm6gg,31.92,False
283,-3pPrlCm6gg,32.88,False
284,-3pPrlCm6gg,33.84,False
285,-3pPrlCm6gg,34.8,False
286,-3pPrlCm6gg,35.76,False
287,-3pPrlCm6gg,36.72,False
288,-3pPrlCm6gg,37.68,False
289,-3pPrlCm6gg,38.64,False
290,-3IYpJfLVJk,30.0,False
291,-3IYpJfLVJk,30.96,False
292,-3IYpJfLVJk,31.92,False
293,-3IYpJfLVJk,32.88,False
294,-3IYpJfLVJk,33.84,False
295,-3IYpJfLVJk,34.8,False
296,-3IYpJfLVJk,35.76,False
297,-3IYpJfLVJk,36.72,False
298,-3IYpJfLVJk,37.68,False
299,-3IYpJfLVJk,38.64,False
300,-30H9V1IKps,6.0,False
301,-30H9V1IKps,6.96,False
302,-30H9V1IKps,7.92,False
303,-30H9V1IKps,8.879999999999997,False
304,-30H9V1IKps,9.84,False
305,-30H9V1IKps,10.8,False
306,-30H9V1IKps,11.76,False
307,-30H9V1IKps,12.72,False
308,-30H9V1IKps,13.68,False
309,-30H9V1IKps,14.64,False
310,-3IGxVTJvgI,30.0,False
311,-3IGxVTJvgI,30.96,False
312,-3IGxVTJvgI,31.92,False
313,-3IGxVTJvgI,32.88,False
314,-3IGxVTJvgI,33.84,False
315,-3IGxVTJvgI,34.8,False
316,-3IGxVTJvgI,35.76,False
317,-3IGxVTJvgI,36.72,False
318,-3IGxVTJvgI,37.68,False
319,-3IGxVTJvgI,38.64,False
320,-4hZyOdm7EI,200.0,False
321,-4hZyOdm7EI,200.96,False
322,-4hZyOdm7EI,201.92,False
323,-4hZyOdm7EI,202.88,False
324,-4hZyOdm7EI,203.84,False
325,-4hZyOdm7EI,204.8,False
326,-4hZyOdm7EI,205.76,False
327,-4hZyOdm7EI,206.72,False
328,-4hZyOdm7EI,207.68,False
329,-4hZyOdm7EI,208.64,False
330,-4RWqM0UCCY,0.0,False
331,-4RWqM0UCCY,0.96,False
332,-4RWqM0UCCY,1.92,False
333,-4RWqM0UCCY,2.88,False
334,-4RWqM0UCCY,3.84,False
335,-4RWqM0UCCY,4.8,False
336,-4RWqM0UCCY,5.76,False
337,-4RWqM0UCCY,6.72,False
338,-4RWqM0UCCY,7.68,False
339,-4RWqM0UCCY,8.64,False
340,-4NLarMj4xU,30.0,False
341,-4NLarMj4xU,30.96,False
342,-4NLarMj4xU,31.92,False
343,-4NLarMj4xU,32.88,False
344,-4NLarMj4xU,33.84,False
345,-4NLarMj4xU,34.8,False
346,-4NLarMj4xU,35.76,False
347,-4NLarMj4xU,36.72,False
348,-4NLarMj4xU,37.68,False
349,-4NLarMj4xU,38.64,False
350,-4xJv59_zcA,30.0,False
351,-4xJv59_zcA,30.96,False
352,-4xJv59_zcA,31.92,False
353,-4xJv59_zcA,32.88,False
354,-4xJv59_zcA,33.84,False
355,-4xJv59_zcA,34.8,False
356,-4xJv59_zcA,35.76,False
357,-4xJv59_zcA,36.72,False
358,-4xJv59_zcA,37.68,False
359,-4xJv59_zcA,38.64,False
360,-5-vmt2iKT0,30.0,False
361,-5-vmt2iKT0,30.96,False
362,-5-vmt2iKT0,31.92,False
363,-5-vmt2iKT0,32.88,False
364,-5-vmt2iKT0,33.84,False
365,-5-vmt2iKT0,34.8,False
366,-5-vmt2iKT0,35.76,False
367,-5-vmt2iKT0,36.72,False
368,-5-vmt2iKT0,37.68,False
369,-5-vmt2iKT0,38.64,False
370,-5GhUbDLYkQ,16.0,False
371,-5GhUbDLYkQ,16.96,False
372,-5GhUbDLYkQ,17.92,False
373,-5GhUbDLYkQ,18.88,False
374,-5GhUbDLYkQ,19.84,False
375,-5GhUbDLYkQ,20.8,False
376,-5GhUbDLYkQ,21.76,False
377,-5GhUbDLYkQ,22.72,False
378,-5GhUbDLYkQ,23.68,False
379,-5GhUbDLYkQ,24.64,False
380,-5Kk-m7BmiE,21.0,False
381,-5Kk-m7BmiE,21.96,False
382,-5Kk-m7BmiE,22.92,False
383,-5Kk-m7BmiE,23.88,False
384,-5Kk-m7BmiE,24.84,False
385,-5Kk-m7BmiE,25.8,False
386,-5Kk-m7BmiE,26.76,False
387,-5Kk-m7BmiE,27.72,False
388,-5Kk-m7BmiE,28.68,False
389,-5Kk-m7BmiE,29.64,False
390,-5xOcMJpTUk,70.0,False
391,-5xOcMJpTUk,70.96,False
392,-5xOcMJpTUk,71.92,False
393,-5xOcMJpTUk,72.88,False
394,-5xOcMJpTUk,73.84,False
395,-5xOcMJpTUk,74.8,False
396,-5xOcMJpTUk,75.76,False
397,-5xOcMJpTUk,76.72,False
398,-5xOcMJpTUk,77.68,False
399,-5xOcMJpTUk,78.64,False
400,-5S70zOSw30,30.0,False
401,-5S70zOSw30,30.96,False
402,-5S70zOSw30,31.92,False
403,-5S70zOSw30,32.88,False
404,-5S70zOSw30,33.84,False
405,-5S70zOSw30,34.8,False
406,-5S70zOSw30,35.76,False
407,-5S70zOSw30,36.72,False
408,-5S70zOSw30,37.68,False
409,-5S70zOSw30,38.64,False
410,-5Jlimvsuwo,90.0,False
411,-5Jlimvsuwo,90.96,False
412,-5Jlimvsuwo,91.92,False
413,-5Jlimvsuwo,92.88,False
414,-5Jlimvsuwo,93.84,False
415,-5Jlimvsuwo,94.8,False
416,-5Jlimvsuwo,95.76,False
417,-5Jlimvsuwo,96.72,False
418,-5Jlimvsuwo,97.68,False
419,-5Jlimvsuwo,98.64,False
420,-5f6hjZf9Yw,30.0,False
421,-5f6hjZf9Yw,30.96,False
422,-5f6hjZf9Yw,31.92,False
423,-5f6hjZf9Yw,32.88,False
424,-5f6hjZf9Yw,33.84,False
425,-5f6hjZf9Yw,34.8,False
426,-5f6hjZf9Yw,35.76,False
427,-5f6hjZf9Yw,36.72,False
428,-5f6hjZf9Yw,37.68,False
429,-5f6hjZf9Yw,38.64,False
430,-5DdYkYOjy0,30.0,False
431,-5DdYkYOjy0,30.96,False
432,-5DdYkYOjy0,31.92,False
433,-5DdYkYOjy0,32.88,False
434,-5DdYkYOjy0,33.84,False
435,-5DdYkYOjy0,34.8,False
436,-5DdYkYOjy0,35.76,False
437,-5DdYkYOjy0,36.72,False
438,-5DdYkYOjy0,37.68,False
439,-5DdYkYOjy0,38.64,False
440,-6sgMgtW91g,20.0,False
441,-6sgMgtW91g,20.96,False
442,-6sgMgtW91g,21.92,False
443,-6sgMgtW91g,22.88,False
444,-6sgMgtW91g,23.84,False
445,-6sgMgtW91g,24.8,False
446,-6sgMgtW91g,25.76,False
447,-6sgMgtW91g,26.72,False
448,-6sgMgtW91g,27.68,False
449,-6sgMgtW91g,28.64,False
450,-6QGvxvaTkI,280.0,False
451,-6QGvxvaTkI,280.96,False
452,-6QGvxvaTkI,281.92,False
453,-6QGvxvaTkI,282.88,False
454,-6QGvxvaTkI,283.84,False
455,-6QGvxvaTkI,284.8,False
456,-6QGvxvaTkI,285.76,False
457,-6QGvxvaTkI,286.72,False
458,-6QGvxvaTkI,287.68,False
459,-6QGvxvaTkI,288.64,False
460,-6fxJZ7CW00,30.0,False
461,-6fxJZ7CW00,30.96,False
462,-6fxJZ7CW00,31.92,False
463,-6fxJZ7CW00,32.88,False
464,-6fxJZ7CW00,33.84,False
465,-6fxJZ7CW00,34.8,False
466,-6fxJZ7CW00,35.76,False
467,-6fxJZ7CW00,36.72,False
468,-6fxJZ7CW00,37.68,False
469,-6fxJZ7CW00,38.64,False
470,-64xnyOswXA,120.0,False
471,-64xnyOswXA,120.96,False
472,-64xnyOswXA,121.92,False
473,-64xnyOswXA,122.88,False
474,-64xnyOswXA,123.84,False
475,-64xnyOswXA,124.8,False
476,-64xnyOswXA,125.76,False
477,-64xnyOswXA,126.72,False
478,-64xnyOswXA,127.68,False
479,-64xnyOswXA,128.64,False
480,-6pcgdLfb_A,110.0,False
481,-6pcgdLfb_A,110.96,False
482,-6pcgdLfb_A,111.92,False
483,-6pcgdLfb_A,112.88,False
484,-6pcgdLfb_A,113.84,False
485,-6pcgdLfb_A,114.8,False
486,-6pcgdLfb_A,115.76,False
487,-6pcgdLfb_A,116.72,False
488,-6pcgdLfb_A,117.68,False
489,-6pcgdLfb_A,118.64,False
490,-60XojQWWoc,30.0,False
491,-60XojQWWoc,30.96,False
492,-60XojQWWoc,31.92,False
493,-60XojQWWoc,32.88,False
494,-60XojQWWoc,33.84,False
495,-60XojQWWoc,34.8,False
496,-60XojQWWoc,35.76,False
497,-60XojQWWoc,36.72,False
498,-60XojQWWoc,37.68,False
499,-60XojQWWoc,38.64,False
500,-6krAYK2LLo,30.0,False
501,-6krAYK2LLo,30.96,False
502,-6krAYK2LLo,31.92,False
503,-6krAYK2LLo,32.88,False
504,-6krAYK2LLo,33.84,False
505,-6krAYK2LLo,34.8,False
506,-6krAYK2LLo,35.76,False
507,-6krAYK2LLo,36.72,False
508,-6krAYK2LLo,37.68,False
509,-6krAYK2LLo,38.64,False
510,-6RN8skIHU4,20.0,False
511,-6RN8skIHU4,20.96,False
512,-6RN8skIHU4,21.92,False
513,-6RN8skIHU4,22.88,False
514,-6RN8skIHU4,23.84,False
515,-6RN8skIHU4,24.8,False
516,-6RN8skIHU4,25.76,False
517,-6RN8skIHU4,26.72,False
518,-6RN8skIHU4,27.68,False
519,-6RN8skIHU4,28.64,False
520,-6x2PtSRfJU,30.0,False
521,-6x2PtSRfJU,30.96,False
522,-6x2PtSRfJU,31.92,False
523,-6x2PtSRfJU,32.88,False
524,-6x2PtSRfJU,33.84,False
525,-6x2PtSRfJU,34.8,False
526,-6x2PtSRfJU,35.76,False
527,-6x2PtSRfJU,36.72,False
528,-6x2PtSRfJU,37.68,False
529,-6x2PtSRfJU,38.64,False
530,-6gC_nlUBfA,60.0,False
531,-6gC_nlUBfA,60.96,False
532,-6gC_nlUBfA,61.92,False
533,-6gC_nlUBfA,62.88,False
534,-6gC_nlUBfA,63.84,False
535,-6gC_nlUBfA,64.8,False
536,-6gC_nlUBfA,65.76,False
537,-6gC_nlUBfA,66.72,False
538,-6gC_nlUBfA,67.68,False
539,-6gC_nlUBfA,68.64,False
540,-693sNKI3iM,30.0,False
541,-693sNKI3iM,30.96,False
542,-693sNKI3iM,31.92,False
543,-693sNKI3iM,32.88,False
544,-693sNKI3iM,33.84,False
545,-693sNKI3iM,34.8,False
546,-693sNKI3iM,35.76,False
547,-693sNKI3iM,36.72,False
548,-693sNKI3iM,37.68,False
549,-693sNKI3iM,38.64,False
550,-7J4109yM7w,30.0,False
551,-7J4109yM7w,30.96,False
552,-7J4109yM7w,31.92,False
553,-7J4109yM7w,32.88,False
554,-7J4109yM7w,33.84,False
555,-7J4109yM7w,34.8,False
556,-7J4109yM7w,35.76,False
557,-7J4109yM7w,36.72,False
558,-7J4109yM7w,37.68,False
559,-7J4109yM7w,38.64,False
560,-7aibH1LKwI,90.0,False
561,-7aibH1LKwI,90.96,False
562,-7aibH1LKwI,91.92,False
563,-7aibH1LKwI,92.88,False
564,-7aibH1LKwI,93.84,False
565,-7aibH1LKwI,94.8,False
566,-7aibH1LKwI,95.76,False
567,-7aibH1LKwI,96.72,False
568,-7aibH1LKwI,97.68,False
569,-7aibH1LKwI,98.64,False
570,-7ye24UFRng,0.0,False
571,-7ye24UFRng,0.96,False
572,-7ye24UFRng,1.92,False
573,-7ye24UFRng,2.88,False
574,-7ye24UFRng,3.84,False
575,-7ye24UFRng,4.8,False
576,-7ye24UFRng,5.76,False
577,-7ye24UFRng,6.72,False
578,-7ye24UFRng,7.68,False
579,-7ye24UFRng,8.64,False
580,-7WpTk5AHfk,30.0,False
581,-7WpTk5AHfk,30.96,False
582,-7WpTk5AHfk,31.92,False
583,-7WpTk5AHfk,32.88,False
584,-7WpTk5AHfk,33.84,False
585,-7WpTk5AHfk,34.8,False
586,-7WpTk5AHfk,35.76,False
587,-7WpTk5AHfk,36.72,False
588,-7WpTk5AHfk,37.68,False
589,-7WpTk5AHfk,38.64,False
590,-7wUQP6G5EQ,30.0,False
591,-7wUQP6G5EQ,30.96,False
592,-7wUQP6G5EQ,31.92,False
593,-7wUQP6G5EQ,32.88,False
594,-7wUQP6G5EQ,33.84,False
595,-7wUQP6G5EQ,34.8,False
596,-7wUQP6G5EQ,35.76,False
597,-7wUQP6G5EQ,36.72,False
598,-7wUQP6G5EQ,37.68,False
599,-7wUQP6G5EQ,38.64,False
600,-70MzkgSsHQ,30.0,False
601,-70MzkgSsHQ,30.96,False
602,-70MzkgSsHQ,31.92,False
603,-70MzkgSsHQ,32.88,False
604,-70MzkgSsHQ,33.84,False
605,-70MzkgSsHQ,34.8,False
606,-70MzkgSsHQ,35.76,False
607,-70MzkgSsHQ,36.72,False
608,-70MzkgSsHQ,37.68,False
609,-70MzkgSsHQ,38.64,False
610,-75IwDlkzDQ,30.0,False
611,-75IwDlkzDQ,30.96,False
612,-75IwDlkzDQ,31.92,False
613,-75IwDlkzDQ,32.88,False
614,-75IwDlkzDQ,33.84,False
615,-75IwDlkzDQ,34.8,False
616,-75IwDlkzDQ,35.76,False
617,-75IwDlkzDQ,36.72,False
618,-75IwDlkzDQ,37.68,False
619,-75IwDlkzDQ,38.64,False
620,-7QVE8o9uk4,30.0,False
621,-7QVE8o9uk4,30.96,False
622,-7QVE8o9uk4,31.92,False
623,-7QVE8o9uk4,32.88,False
624,-7QVE8o9uk4,33.84,False
625,-7QVE8o9uk4,34.8,False
626,-7QVE8o9uk4,35.76,False
627,-7QVE8o9uk4,36.72,False
628,-7QVE8o9uk4,37.68,False
629,-7QVE8o9uk4,38.64,False
630,-70wVF5u-gg,30.0,False
631,-70wVF5u-gg,30.96,False
632,-70wVF5u-gg,31.92,False
633,-70wVF5u-gg,32.88,False
634,-70wVF5u-gg,33.84,False
635,-70wVF5u-gg,34.8,False
636,-70wVF5u-gg,35.76,False
637,-70wVF5u-gg,36.72,False
638,-70wVF5u-gg,37.68,False
639,-70wVF5u-gg,38.64,False
640,-76P3VHPuus,10.0,False
641,-76P3VHPuus,10.96,False
642,-76P3VHPuus,11.92,False
643,-76P3VHPuus,12.88,False
644,-76P3VHPuus,13.84,False
645,-76P3VHPuus,14.8,False
646,-76P3VHPuus,15.76,False
647,-76P3VHPuus,16.72,False
648,-76P3VHPuus,17.68,False
649,-76P3VHPuus,18.64,False
650,-7z662AsuTE,380.0,False
651,-7z662AsuTE,380.96,False
652,-7z662AsuTE,381.92,False
653,-7z662AsuTE,382.88,False
654,-7z662AsuTE,383.84,False
655,-7z662AsuTE,384.8,False
656,-7z662AsuTE,385.76,False
657,-7z662AsuTE,386.72,False
658,-7z662AsuTE,387.68,False
659,-7z662AsuTE,388.64,False
660,-8n2NqDFRko,30.0,False
661,-8n2NqDFRko,30.96,False
662,-8n2NqDFRko,31.92,False
663,-8n2NqDFRko,32.88,False
664,-8n2NqDFRko,33.84,False
665,-8n2NqDFRko,34.8,False
666,-8n2NqDFRko,35.76,False
667,-8n2NqDFRko,36.72,False
668,-8n2NqDFRko,37.68,False
669,-8n2NqDFRko,38.64,False
670,-8Ezw9946g8,100.0,False
671,-8Ezw9946g8,100.96,False
672,-8Ezw9946g8,101.92,False
673,-8Ezw9946g8,102.88,False
674,-8Ezw9946g8,103.84,False
675,-8Ezw9946g8,104.8,False
676,-8Ezw9946g8,105.76,False
677,-8Ezw9946g8,106.72,False
678,-8Ezw9946g8,107.68,False
679,-8Ezw9946g8,108.64,False
680,-8fQePz4FcE,30.0,False
681,-8fQePz4FcE,30.96,False
682,-8fQePz4FcE,31.92,False
683,-8fQePz4FcE,32.88,False
684,-8fQePz4FcE,33.84,False
685,-8fQePz4FcE,34.8,False
686,-8fQePz4FcE,35.76,False
687,-8fQePz4FcE,36.72,False
688,-8fQePz4FcE,37.68,False
689,-8fQePz4FcE,38.64,False
690,-82vJ9bcar4,40.0,False
691,-82vJ9bcar4,40.96,False
692,-82vJ9bcar4,41.92,False
693,-82vJ9bcar4,42.88,False
694,-82vJ9bcar4,43.84,False
695,-82vJ9bcar4,44.8,False
696,-82vJ9bcar4,45.76,False
697,-82vJ9bcar4,46.72,False
698,-82vJ9bcar4,47.68,False
699,-82vJ9bcar4,48.64,False
700,-8S_tLKfeJg,200.0,False
701,-8S_tLKfeJg,200.96,False
702,-8S_tLKfeJg,201.92,False
703,-8S_tLKfeJg,202.88,False
704,-8S_tLKfeJg,203.84,False
705,-8S_tLKfeJg,204.8,False
706,-8S_tLKfeJg,205.76,False
707,-8S_tLKfeJg,206.72,False
708,-8S_tLKfeJg,207.68,False
709,-8S_tLKfeJg,208.64,False
710,-8wQV7VJnmM,30.0,False
711,-8wQV7VJnmM,30.96,False
712,-8wQV7VJnmM,31.92,False
713,-8wQV7VJnmM,32.88,False
714,-8wQV7VJnmM,33.84,False
715,-8wQV7VJnmM,34.8,False
716,-8wQV7VJnmM,35.76,False
717,-8wQV7VJnmM,36.72,False
718,-8wQV7VJnmM,37.68,False
